selection_status,category,document_type,section,title,date_iso,year,size_mb,estimated_store_mb,cumulative_pdf_mb,cumulative_store_estimated_mb,path,exists,file_url,post_url
excluded_quota,avis,avis,conseil central de l’économie,Le prix des cartes train à partir du 1er février 2016,2016-01-26,2016,0.139,0.418,316.66,949.979,avis/doc16-185.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc16-185.pdf,https://www.ccecrb.fgov.be/p/fr/313/le-prix-des-cartes-train-a-partir-du-1er-fevrier-2016
excluded_quota,rapport,rapport,secteurs,Rapport concernant l'évolution conjoncturelle dans l’industrie papetière et graphique automne 2015,2015-12-22,2015,0.615,1.844,316.66,949.979,rapport/doc15-2644.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-2644.pdf,https://www.ccecrb.fgov.be/p/fr/312/rapport-concernant-l-evolution-conjoncturelle-dans-l-industrie-papetiere-et-graphique-automne-2015
excluded_quota,rapport,rapport,secteurs,La conjoncture dans le secteur de la construction - novembre 2015,2015-11-24,2015,0.39,1.17,316.66,949.979,rapport/doc15-2252.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-2252.pdf,https://www.ccecrb.fgov.be/p/fr/310/la-conjoncture-dans-le-secteur-de-la-construction-novembre-2015
excluded_quota,avis,avis,conseil central de l’économie,Les principes de base pour une politique de mobilité durable,2015-11-18,2015,0.144,0.433,316.66,949.979,avis/doc15-2220.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-2220.pdf,https://www.ccecrb.fgov.be/p/fr/309/les-principes-de-base-pour-une-politique-de-mobilite-durable
excluded_quota,avis,avis,concurrence,Les commissions d’interchange pour les opérations de paiement liées à une carte,2015-10-29,2015,0.216,0.647,316.66,949.979,avis/doc15-2000.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-2000.pdf,https://www.ccecrb.fgov.be/p/fr/308/les-commissions-d-interchange-pour-les-operations-de-paiement-liees-a-une-carte
excluded_quota,article,article,conseil central de l’économie,Les composantes de la politique ferroviaire en Belgique,2015-10-29,2015,0.4,1.201,316.66,949.979,article/2021-06-28-03-04-50_LescomposantesdelapolitiqueferroviaireenBelgique.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2021-06-28-03-04-50_LescomposantesdelapolitiqueferroviaireenBelgique.pdf,https://www.ccecrb.fgov.be/p/fr/873/les-composantes-de-la-politique-ferroviaire-en-belgique
excluded_quota,avis,avis,conseil central de l’économie,Attentes des partenaires sociaux vis-à-vis du système financier belge,2015-10-21,2015,0.169,0.507,316.66,949.979,avis/doc15-1986.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1986.pdf,https://www.ccecrb.fgov.be/p/fr/307/attentes-des-partenaires-sociaux-vis-a-vis-du-systeme-financier-belge
excluded_quota,avis,avis,conseil central de l’économie,Stratégie de relance – Introduction d’un engagement global des employeurs en matière de places de stage - Évaluation annuelle - année 2014,2015-07-14,2015,0.127,0.382,316.66,949.979,avis/doc15-1461.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1461.pdf,https://www.ccecrb.fgov.be/p/fr/306/strategie-de-relance-introduction-d-un-engagement-global-des-employeurs-en-matiere-de-places-de-stage-evaluation-annuelle-annee-2014
excluded_quota,rapport,rapport,secteurs,L’évolution économique dans l’industrie du textile et de l’habillement – printemps 2015,2015-07-02,2015,0.679,2.036,316.66,949.979,rapport/doc15-1382.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1382.pdf,https://www.ccecrb.fgov.be/p/fr/304/l-evolution-economique-dans-l-industrie-du-textile-et-de-l-habillement-printemps-2015
excluded_quota,avis,avis,secteurs,L’évolution conjoncturelle dans l'industrie papetière et graphique - Printemps 2015,2015-07-02,2015,0.76,2.279,316.66,949.979,avis/doc15-1344.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1344.pdf,https://www.ccecrb.fgov.be/p/fr/305/l-evolution-conjoncturelle-dans-l-industrie-papetiere-et-graphique-printemps-2015
excluded_quota,avis,avis,conseil central de l’économie,Les conséquences des projets de nouvelle politique tarifaire de la SNCB pour la concertation sociale,2015-06-24,2015,0.264,0.792,316.66,949.979,avis/doc15-1260.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1260.pdf,https://www.ccecrb.fgov.be/p/fr/303/les-consequences-des-projets-de-nouvelle-politique-tarifaire-de-la-sncb-pour-la-concertation-sociale
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Annexes au Rapport technique 2014 du secrétariat sur les marges maximales disponibles pour l’évolution du coût salarial,2015-06-03,2015,1.442,4.326,316.66,949.979,note-documentaire/doc15-1150.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1150.pdf,https://www.ccecrb.fgov.be/p/fr/302/annexes-au-rapport-technique-2014-du-secretariat-sur-les-marges-maximales-disponibles-pour-l-evolution-du-cout-salarial
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Résumé des CCT relatives aux défis structurels,2015-06-02,2015,0.178,0.535,316.66,949.979,note-documentaire/doc15-1010.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1010.pdf,https://www.ccecrb.fgov.be/p/fr/300/resume-des-cct-relatives-aux-defis-structurels
excluded_quota,rapport,rapport,secteurs,L'emploi dans le secteur de la distribution en 2013,2015-05-11,2015,0.467,1.402,316.66,949.979,rapport/doc15-1016.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1016.pdf,https://www.ccecrb.fgov.be/p/fr/299/l-emploi-dans-le-secteur-de-la-distribution-en-2013
excluded_quota,rapport,rapport,secteurs,La conjoncture dans le secteur de la construction - avril 2015,2015-04-27,2015,0.355,1.064,316.66,949.979,rapport/doc15-967.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-967.pdf,https://www.ccecrb.fgov.be/p/fr/298/la-conjoncture-dans-le-secteur-de-la-construction-avril-2015
excluded_quota,rapport,rapport,secteurs,La conjoncture économique dans la distribution - Avril 2015,2015-04-23,2015,1.654,4.962,316.66,949.979,rapport/doc15-1250.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-1250.pdf,https://www.ccecrb.fgov.be/p/fr/301/la-conjoncture-economique-dans-la-distribution-avril-2015
excluded_quota,avis,avis,conseil central de l’économie,Avis en prévision des négociations sur les futurs contrats de gestion de la SNCB et d’infrabel,2015-04-22,2015,0.121,0.362,316.66,949.979,avis/doc15-890.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-890.pdf,https://www.ccecrb.fgov.be/p/fr/297/avis-en-prevision-des-negociations-sur-les-futurs-contrats-de-gestion-de-la-sncb-et-d-infrabel
excluded_quota,avis,avis,conseil central de l’économie,Avis en prévision des négociations sur les futurs contrats de gestion de la SNCB et d’Infrabel,2015-04-22,2015,0.121,0.362,316.66,949.979,avis/2021-09-01-03-13-45_doc15890fr.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/2021-09-01-03-13-45_doc15890fr.pdf,https://www.ccecrb.fgov.be/p/fr/44/avis-en-prevision-des-negociations-sur-les-futurs-contrats-de-gestion-de-la-sncb-et-d-infrabel
excluded_quota,rapport,rapport,secteurs,Statistiques concernant les secteurs du textile et de l’habillement,2015-04-21,2015,1.062,3.185,316.66,949.979,rapport/doc15-785.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-785.pdf,https://www.ccecrb.fgov.be/p/fr/295/statistiques-concernant-les-secteurs-du-textile-et-de-l-habillement
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Les mécanismes de coordination en vue de définir la position à défendre par la Belgique au Conseil de l’Union européenne,2015-04-21,2015,0.287,0.862,316.66,949.979,note-documentaire/doc15-900.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-900.pdf,https://www.ccecrb.fgov.be/p/fr/296/les-mecanismes-de-coordination-en-vue-de-definir-la-position-a-defendre-par-la-belgique-au-conseil-de-l-union-europeenne
excluded_quota,rapport,rapport,secteurs,La conjoncture économique dans l'industrie alimentaire et des boissons - Mars 2015,2015-04-14,2015,1.082,3.246,316.66,949.979,rapport/doc15-841.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-841.pdf,https://www.ccecrb.fgov.be/p/fr/294/la-conjoncture-economique-dans-l-industrie-alimentaire-et-des-boissons-mars-2015
excluded_quota,rapport,rapport,secteurs,Rapport sur l'emploi dans l'industrie alimentaire en 2013,2015-04-09,2015,0.563,1.689,316.66,949.979,rapport/doc15-825.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-825.pdf,https://www.ccecrb.fgov.be/p/fr/293/rapport-sur-l-emploi-dans-l-industrie-alimentaire-en-2013
excluded_quota,avis,avis,conseil central de l’économie,"Liaison au bien-être 2015-2016 – Loi relative au pacte de solidarité entre les générations - Pacte de compétitivité, d’emploi et de relance",2015-03-24,2015,2.875,8.625,316.66,949.979,avis/doc15-700.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-700.pdf,https://www.ccecrb.fgov.be/p/fr/292/liaison-au-bien-etre-2015-2016-loi-relative-au-pacte-de-solidarite-entre-les-generations-pacte-de-competitivite-d-emploi-et-de-relance
excluded_quota,avis,avis,conseil central de l’économie,Transposition de la nouvelle directive comptable,2015-03-18,2015,0.198,0.593,316.66,949.979,avis/doc15-600.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-600.pdf,https://www.ccecrb.fgov.be/p/fr/291/transposition-de-la-nouvelle-directive-comptable
excluded_quota,avis,avis,conseil central de l’économie,Avis sur le projet d’arrêté royal relatif à la notification des mélanges dangereux au Centre national de prévention et de traitement des intoxications,2015-02-25,2015,0.115,0.345,316.66,949.979,avis/doc15-425.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-425.pdf,https://www.ccecrb.fgov.be/p/fr/289/avis-sur-le-projet-d-arrete-royal-relatif-a-la-notification-des-melanges-dangereux-au-centre-national-de-prevention-et-de-traitement-des-intoxications
excluded_quota,rapport,rapport,secteurs,L’évolution conjoncturelle dans l’industrie papetière et graphique - Automne 2014,2015-02-04,2015,0.478,1.435,316.66,949.979,rapport/doc15-285.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-285.pdf,https://www.ccecrb.fgov.be/p/fr/288/l-evolution-conjoncturelle-dans-l-industrie-papetiere-et-graphique-automne-2014
excluded_quota,avis,avis,conseil central de l’économie,L'engagement des interlocuteurs sociaux face aux enjeux énergétiques,2015-01-21,2015,0.13,0.389,316.66,949.979,avis/doc15-135.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-135.pdf,https://www.ccecrb.fgov.be/p/fr/286/l-engagement-des-interlocuteurs-sociaux-face-aux-enjeux-energetiques
excluded_quota,avis,avis,conseil central de l’économie,La nouvelle politique tarifaire de la SNCB,2015-01-21,2015,0.135,0.406,316.66,949.979,avis/doc15-110.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-110.pdf,https://www.ccecrb.fgov.be/p/fr/287/la-nouvelle-politique-tarifaire-de-la-sncb
excluded_quota,rapport,rapport,secteurs,Rapport sur l'évolution économique dans l'industrie du textile et de l'habillement - Automne 2014,2015-01-20,2015,0.59,1.769,316.66,949.979,rapport/doc15-74.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-74.pdf,https://www.ccecrb.fgov.be/p/fr/285/rapport-sur-l-evolution-economique-dans-l-industrie-du-textile-et-de-l-habillement-automne-2014
excluded_quota,rapport,rapport,secteurs,"La conjoncture économique dans l'industrie chimique, des sciences de la vie et de la transformation des matières plastiques et du caoutchouc - Janvier 2015",2015-01-20,2015,0.561,1.683,316.66,949.979,rapport/doc15-421.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-421.pdf,https://www.ccecrb.fgov.be/p/fr/290/la-conjoncture-economique-dans-l-industrie-chimique-des-sciences-de-la-vie-et-de-la-transformation-des-matieres-plastiques-et-du-caoutchouc-janvier-2015
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,L’accord du gouvernement fédéral et les déclarations de politique régionale : comparaison des volets énergie/climat et mobilité,2015-01-06,2015,0.257,0.772,316.66,949.979,note-documentaire/doc15-19.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc15-19.pdf,https://www.ccecrb.fgov.be/p/fr/284/l-accord-du-gouvernement-federal-et-les-declarations-de-politique-regionale-comparaison-des-volets-energie-climat-et-mobilite
excluded_quota,rapport,rapport,conseil central de l’économie,Rapport technique 2014,2014-12-22,2014,0.192,0.576,316.66,949.979,rapport/doc14-2415.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-2415.pdf,https://www.ccecrb.fgov.be/p/fr/283/rapport-technique-2014
excluded_quota,rapport,rapport,conseil central de l’économie,Évaluation des conventions de premier emploi,2014-11-19,2014,0.473,1.418,316.66,949.979,rapport/doc14-2151.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-2151.pdf,https://www.ccecrb.fgov.be/p/fr/281/evaluation-des-conventions-de-premier-emploi
excluded_quota,rapport,rapport,conseil central de l’économie,Stratégie de relance – Introduction d’un engagement global des employeurs en matière de places de stage,2014-11-19,2014,0.129,0.387,316.66,949.979,rapport/doc14-2150.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-2150.pdf,https://www.ccecrb.fgov.be/p/fr/282/strategie-de-relance-introduction-d-un-engagement-global-des-employeurs-en-matiere-de-places-de-stage
excluded_quota,avis,avis,conseil central de l’économie,Projet d’arrêté royal modifiant l’arrêté royal du 7 septembre 2012 fixant la langue sur l’étiquette et sur la fiche de données de sécurité des substances et mélanges,2014-10-15,2014,0.133,0.398,316.66,949.979,avis/doc14-1840.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1840.pdf,https://www.ccecrb.fgov.be/p/fr/280/projet-d-arrete-royal-modifiant-l-arrete-royal-du-7-septembre-2012-fixant-la-langue-sur-l-etiquette-et-sur-la-fiche-de-donnees-de-securite-des-substances-et-melanges
excluded_quota,avis,avis,conseil central de l’économie,Projet d’arrêté royal relatif à des broyeurs et projet d’arrêté royal relatif à des produits conçus pour être évacués dans les toilettes,2014-10-15,2014,0.124,0.373,316.66,949.979,avis/doc14-1825.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1825.pdf,https://www.ccecrb.fgov.be/p/fr/278/projet-d-arrete-royal-relatif-a-des-broyeurs-et-projet-d-arrete-royal-relatif-a-des-produits-concus-pour-etre-evacues-dans-les-toilettes
excluded_quota,avis,avis,conseil central de l’économie,Proposition d’actions fédérales visant à promouvoir le covoiturage en Belgique,2014-10-15,2014,0.117,0.35,316.66,949.979,avis/doc14-1820.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1820.pdf,https://www.ccecrb.fgov.be/p/fr/277/proposition-d-actions-federales-visant-a-promouvoir-le-covoiturage-en-belgique
excluded_quota,rapport,rapport,secteurs,La conjoncture dans le secteur de la construction – octobre 2014,2014-10-08,2014,0.312,0.935,316.66,949.979,rapport/doc14-1772.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1772.pdf,https://www.ccecrb.fgov.be/p/fr/275/la-conjoncture-dans-le-secteur-de-la-construction-octobre-2014
excluded_quota,rapport,rapport,secteurs,L’évolution conjoncturelle dans l’industrie papetière et graphique - printemps 2014,2014-10-06,2014,0.504,1.513,316.66,949.979,rapport/doc14-1752.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1752.pdf,https://www.ccecrb.fgov.be/p/fr/276/l-evolution-conjoncturelle-dans-l-industrie-papetiere-et-graphique-printemps-2014
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Le système allemand d’enseignement en alternance,2014-09-16,2014,0.593,1.778,316.66,949.979,note-documentaire/doc14-1599.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1599.pdf,https://www.ccecrb.fgov.be/p/fr/279/le-systeme-allemand-d-enseignement-en-alternance
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Choix de la méthode d’estimation de la durée du travail dans le cadre du calcul du coût salarial horaire,2014-08-19,2014,0.359,1.076,316.66,949.979,note-documentaire/doc14-945.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-945.pdf,https://www.ccecrb.fgov.be/p/fr/273/choix-de-la-methode-d-estimation-de-la-duree-du-travail-dans-le-cadre-du-calcul-du-cout-salarial-horaire
excluded_quota,rapport,rapport,secteurs,L'évolution économique dans l’industrie du textile et de l’habillement – Printemps 2014,2014-07-29,2014,0.522,1.567,316.66,949.979,rapport/doc14-1339.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1339.pdf,https://www.ccecrb.fgov.be/p/fr/270/l-evolution-economique-dans-l-industrie-du-textile-et-de-l-habillement-printemps-2014
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Les tensions sur le marché du travail,2014-07-28,2014,0.276,0.827,316.66,949.979,note-documentaire/doc14-1380.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1380.pdf,https://www.ccecrb.fgov.be/p/fr/274/les-tensions-sur-le-marche-du-travail
excluded_quota,note-documentaire,note documentaire,conseil central de l’économie,Règlementation adéquate pour un bon fonctionnement des marchés,2014-07-25,2014,0.23,0.691,316.66,949.979,note-documentaire/doc14-1127.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1127.pdf,https://www.ccecrb.fgov.be/p/fr/271/reglementation-adequate-pour-un-bon-fonctionnement-des-marches
excluded_quota,rapport,rapport,secteurs,"Rapport sur la conjoncture économique dans l'industrie chimique, des sciences de la vie et de la transformation des matières plastiques et du caoutchouc - Juin 2014",2014-07-03,2014,0.681,2.043,316.66,949.979,rapport/doc14-1212.pdf,yes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc14-1212.pdf,https://www.ccecrb.fgov.be/p/fr/269/rapport-sur-la-conjoncture-economique-dans-l-industrie-chimique-des-sciences-de-la-vie-et-de-la-transformation-des-matieres-plastiques-et-du-caoutchouc-juin-2014
